MaarjAM accession number,GenBank accession number,Fungal class,Fungal order,Fungal family,Fungal genus,Fungal species,VTX,Source,Source specify,Host subclass,Host superorder,Host order,Host family,Host genus,Host species,Ecosystem,Biome,Habitat,Climatic zone,Biogeo realm,Soil pH,C content,P content,N content,Altitude (m),Average annual precipitation (mm),Continent,Country,State,Location,Coordinates,Culture code,Forward primer,Reverse primer,Marker region,Sequencing method,Sequencing chemistry,Journal,Year,Title,Authors
ESA00958,AF131028,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,Scut1,VTX00049,plant roots,,Magnoliidae,Lilianae,Asparagales,Asparagaceae,Hyacinthoides,non-scripta,forest,Temperate broadleaf & mixed forest,temperate broad-leaved forest,temperate,Palearctic,,,,,50,,Europe,United Kingdom,England,Pretty Wood,54deg7.12'N 0deg54.47'W,,NS31,AM1,18S rDNA,Sanger,,Molecular Ecology,1999,Molecular diversity of arbuscular mycorrhizal fungi colonising Hyacinthoides non-scripta (bluebell) in a seminatural woodland,"Helgason, T.; Fitter, A.H.; Young, J.P.W."
MOA04737,AF162455,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp.,,other,field spores,,,,,,,grassland,Subtropical grasslands & savannas,permanent pasture,subtropical,Australasia,,,,,,,Oceania,Australia,South Australia,"University of Adelaide, Waite Campus, Urrbrae",34deg58.00'S 138deg38.00'E,,ITS1,ITS4,ITS,Sanger,,Mycological Research,2000,Variation in rDNA ITS sequences in Glomus mosseae and Gigaspora margarita spores from a permanent pasture,"Antoniolli, Z.I.; Schachtman, D.P.; Ophel-Keller, K.; Smith, S.E."
MOA04738,AF162456,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp.,,other,field spores,,,,,,,grassland,Subtropical grasslands & savannas,permanent pasture,subtropical,Australasia,,,,,,,Oceania,Australia,South Australia,"University of Adelaide, Waite Campus, Urrbrae",34deg58.00'S 138deg38.00'E,,ITS1,ITS4,ITS,Sanger,,Mycological Research,2000,Variation in rDNA ITS sequences in Glomus mosseae and Gigaspora margarita spores from a permanent pasture,"Antoniolli, Z.I.; Schachtman, D.P.; Ophel-Keller, K.; Smith, S.E."
MOA04739,AF162459,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp.,,other,field spores,,,,,,,grassland,Subtropical grasslands & savannas,permanent pasture,subtropical,Australasia,,,,,,,Oceania,Australia,South Australia,"University of Adelaide, Waite Campus, Urrbrae",34deg58.00'S 138deg38.00'E,,ITS1,ITS4,ITS,Sanger,,Mycological Research,2000,Variation in rDNA ITS sequences in Glomus mosseae and Gigaspora margarita spores from a permanent pasture,"Antoniolli, Z.I.; Schachtman, D.P.; Ophel-Keller, K.; Smith, S.E."
MOA04740,AF162462,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp.,,other,field spores,,,,,,,grassland,Subtropical grasslands & savannas,permanent pasture,subtropical,Australasia,,,,,,,Oceania,Australia,South Australia,"University of Adelaide, Waite Campus, Urrbrae",34deg58.00'S 138deg38.00'E,,ITS1,ITS4,ITS,Sanger,,Mycological Research,2000,Variation in rDNA ITS sequences in Glomus mosseae and Gigaspora margarita spores from a permanent pasture,"Antoniolli, Z.I.; Schachtman, D.P.; Ophel-Keller, K.; Smith, S.E."
MOA04741,AF162463,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp.,,other,field spores,,,,,,,grassland,Subtropical grasslands & savannas,permanent pasture,subtropical,Australasia,,,,,,,Oceania,Australia,South Australia,"University of Adelaide, Waite Campus, Urrbrae",34deg58.00'S 138deg38.00'E,,ITS1,ITS4,ITS,Sanger,,Mycological Research,2000,Variation in rDNA ITS sequences in Glomus mosseae and Gigaspora margarita spores from a permanent pasture,"Antoniolli, Z.I.; Schachtman, D.P.; Ophel-Keller, K.; Smith, S.E."
MOA04742,AF162464,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp.,,other,field spores,,,,,,,grassland,Subtropical grasslands & savannas,permanent pasture,subtropical,Australasia,,,,,,,Oceania,Australia,South Australia,"University of Adelaide, Waite Campus, Urrbrae",34deg58.00'S 138deg38.00'E,,ITS1,ITS4,ITS,Sanger,,Mycological Research,2000,Variation in rDNA ITS sequences in Glomus mosseae and Gigaspora margarita spores from a permanent pasture,"Antoniolli, Z.I.; Schachtman, D.P.; Ophel-Keller, K.; Smith, S.E."
MOA04743,AF162465,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp.,,other,field spores,,,,,,,grassland,Subtropical grasslands & savannas,permanent pasture,subtropical,Australasia,,,,,,,Oceania,Australia,South Australia,"University of Adelaide, Waite Campus, Urrbrae",34deg58.00'S 138deg38.00'E,,ITS1,ITS4,ITS,Sanger,,Mycological Research,2000,Variation in rDNA ITS sequences in Glomus mosseae and Gigaspora margarita spores from a permanent pasture,"Antoniolli, Z.I.; Schachtman, D.P.; Ophel-Keller, K.; Smith, S.E."
MOA04744,AF162466,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp.,,other,field spores,,,,,,,grassland,Subtropical grasslands & savannas,permanent pasture,subtropical,Australasia,,,,,,,Oceania,Australia,South Australia,"University of Adelaide, Waite Campus, Urrbrae",34deg58.00'S 138deg38.00'E,,ITS1,ITS4,ITS,Sanger,,Mycological Research,2000,Variation in rDNA ITS sequences in Glomus mosseae and Gigaspora margarita spores from a permanent pasture,"Antoniolli, Z.I.; Schachtman, D.P.; Ophel-Keller, K.; Smith, S.E."
MOA04745,AF162467,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp.,,other,field spores,,,,,,,grassland,Subtropical grasslands & savannas,permanent pasture,subtropical,Australasia,,,,,,,Oceania,Australia,South Australia,"University of Adelaide, Waite Campus, Urrbrae",34deg58.00'S 138deg38.00'E,,ITS1,ITS4,ITS,Sanger,,Mycological Research,2000,Variation in rDNA ITS sequences in Glomus mosseae and Gigaspora margarita spores from a permanent pasture,"Antoniolli, Z.I.; Schachtman, D.P.; Ophel-Keller, K.; Smith, S.E."
MOA04746,AF162468,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp.,,other,field spores,,,,,,,grassland,Subtropical grasslands & savannas,permanent pasture,subtropical,Australasia,,,,,,,Oceania,Australia,South Australia,"University of Adelaide, Waite Campus, Urrbrae",34deg58.00'S 138deg38.00'E,,ITS1,ITS4,ITS,Sanger,,Mycological Research,2000,Variation in rDNA ITS sequences in Glomus mosseae and Gigaspora margarita spores from a permanent pasture,"Antoniolli, Z.I.; Schachtman, D.P.; Ophel-Keller, K.; Smith, S.E."
MOA04747,AF162469,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp.,,other,field spores,,,,,,,grassland,Subtropical grasslands & savannas,permanent pasture,subtropical,Australasia,,,,,,,Oceania,Australia,South Australia,"University of Adelaide, Waite Campus, Urrbrae",34deg58.00'S 138deg38.00'E,,ITS1,ITS4,ITS,Sanger,,Mycological Research,2000,Variation in rDNA ITS sequences in Glomus mosseae and Gigaspora margarita spores from a permanent pasture,"Antoniolli, Z.I.; Schachtman, D.P.; Ophel-Keller, K.; Smith, S.E."
MOA04748,AF162471,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp.,,other,field spores,,,,,,,grassland,Subtropical grasslands & savannas,permanent pasture,subtropical,Australasia,,,,,,,Oceania,Australia,South Australia,"University of Adelaide, Waite Campus, Urrbrae",34deg58.00'S 138deg38.00'E,,ITS1,ITS4,ITS,Sanger,,Mycological Research,2000,Variation in rDNA ITS sequences in Glomus mosseae and Gigaspora margarita spores from a permanent pasture,"Antoniolli, Z.I.; Schachtman, D.P.; Ophel-Keller, K.; Smith, S.E."
MOA05547,AF396782,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,margarita,,other,spores from trap culture,,,,,,,anthropogenic,Anthropogenic ecosystem,experimental field,temperate,Palearctic,6.2,,,,540,,Europe,Switzerland,Thurgau,Tänikon,47deg29.00'N 8deg55.00'E,,LR1,FLR2,28S rDNA,Sanger,,Ecological Applications,2003,Soil tillage affects the community structure of mycorrhizal fungi in maize roots,"Jansa, J.; Mozafar, A.; Kuhn, G.; Anken, T.; Ruh, R.; Sanders, I. R.; Frossard, E."
MOA05548,AF396783,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,margarita,,other,spores from trap culture,,,,,,,anthropogenic,Anthropogenic ecosystem,experimental field,temperate,Palearctic,6.2,,,,540,,Europe,Switzerland,Thurgau,Tänikon,47deg29.00'N 8deg55.00'E,,LR1,FLR2,28S rDNA,Sanger,,Ecological Applications,2003,Soil tillage affects the community structure of mycorrhizal fungi in maize roots,"Jansa, J.; Mozafar, A.; Kuhn, G.; Anken, T.; Ruh, R.; Sanders, I. R.; Frossard, E."
MOA05549,AF396784,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,pellucida,,other,spores from trap culture,,,,,,,anthropogenic,Anthropogenic ecosystem,experimental field,temperate,Palearctic,6.2,,,,540,,Europe,Switzerland,Thurgau,Tänikon,47deg29.00'N 8deg55.00'E,,LR1,FLR2,28S rDNA,Sanger,,Ecological Applications,2003,Soil tillage affects the community structure of mycorrhizal fungi in maize roots,"Jansa, J.; Mozafar, A.; Kuhn, G.; Anken, T.; Ruh, R.; Sanders, I. R.; Frossard, E."
MOA05573,AF396808,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp. j9gig,,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Zea,mays,anthropogenic,Anthropogenic ecosystem,experimental field,temperate,Palearctic,6.2,,,,540,,Europe,Switzerland,Thurgau,Tänikon,47deg29.00'N 8deg55.00'E,,LR1,FLR2,28S rDNA,Sanger,,Ecological Applications,2003,Soil tillage affects the community structure of mycorrhizal fungi in maize roots,"Jansa, J.; Mozafar, A.; Kuhn, G.; Anken, T.; Ruh, R.; Sanders, I. R.; Frossard, E."
MOA05574,AF396809,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp. j10gig,,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Zea,mays,anthropogenic,Anthropogenic ecosystem,experimental field,temperate,Palearctic,6.2,,,,540,,Europe,Switzerland,Thurgau,Tänikon,47deg29.00'N 8deg55.00'E,,LR1,FLR2,28S rDNA,Sanger,,Ecological Applications,2003,Soil tillage affects the community structure of mycorrhizal fungi in maize roots,"Jansa, J.; Mozafar, A.; Kuhn, G.; Anken, T.; Ruh, R.; Sanders, I. R.; Frossard, E."
MOA05575,AF396810,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp. j11gig,,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Zea,mays,anthropogenic,Anthropogenic ecosystem,experimental field,temperate,Palearctic,6.2,,,,540,,Europe,Switzerland,Thurgau,Tänikon,47deg29.00'N 8deg55.00'E,,LR1,FLR2,28S rDNA,Sanger,,Ecological Applications,2003,Soil tillage affects the community structure of mycorrhizal fungi in maize roots,"Jansa, J.; Mozafar, A.; Kuhn, G.; Anken, T.; Ruh, R.; Sanders, I. R.; Frossard, E."
MOA05578,AF396813,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp. j14scut,,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Zea,mays,anthropogenic,Anthropogenic ecosystem,experimental field,temperate,Palearctic,6.2,,,,540,,Europe,Switzerland,Thurgau,Tänikon,47deg29.00'N 8deg55.00'E,,LR1,FLR2,28S rDNA,Sanger,,Ecological Applications,2003,Soil tillage affects the community structure of mycorrhizal fungi in maize roots,"Jansa, J.; Mozafar, A.; Kuhn, G.; Anken, T.; Ruh, R.; Sanders, I. R.; Frossard, E."
MOA05579,AF396814,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp. j15scut,,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Zea,mays,anthropogenic,Anthropogenic ecosystem,experimental field,temperate,Palearctic,6.2,,,,540,,Europe,Switzerland,Thurgau,Tänikon,47deg29.00'N 8deg55.00'E,,LR1,FLR2,28S rDNA,Sanger,,Ecological Applications,2003,Soil tillage affects the community structure of mycorrhizal fungi in maize roots,"Jansa, J.; Mozafar, A.; Kuhn, G.; Anken, T.; Ruh, R.; Sanders, I. R.; Frossard, E."
MOA05580,AF396815,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp. j16scut,,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Zea,mays,anthropogenic,Anthropogenic ecosystem,experimental field,temperate,Palearctic,6.2,,,,540,,Europe,Switzerland,Thurgau,Tänikon,47deg29.00'N 8deg55.00'E,,LR1,FLR2,28S rDNA,Sanger,,Ecological Applications,2003,Soil tillage affects the community structure of mycorrhizal fungi in maize roots,"Jansa, J.; Mozafar, A.; Kuhn, G.; Anken, T.; Ruh, R.; Sanders, I. R.; Frossard, E."
MOA05581,AF396816,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp. J17Scut,,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Zea,mays,anthropogenic,Anthropogenic ecosystem,experimental field,temperate,Palearctic,6.2,,,,540,,Europe,Switzerland,Thurgau,Tänikon,47deg29.00'N 8deg55.00'E,,LR1,FLR2,28S rDNA,Sanger,,Ecological Applications,2003,Soil tillage affects the community structure of mycorrhizal fungi in maize roots,"Jansa, J.; Mozafar, A.; Kuhn, G.; Anken, T.; Ruh, R.; Sanders, I. R.; Frossard, E."
MOA05582,AF396817,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp. J18Scut,,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Zea,mays,anthropogenic,Anthropogenic ecosystem,experimental field,temperate,Palearctic,6.2,,,,540,,Europe,Switzerland,Thurgau,Tänikon,47deg29.00'N 8deg55.00'E,,LR1,FLR2,28S rDNA,Sanger,,Ecological Applications,2003,Soil tillage affects the community structure of mycorrhizal fungi in maize roots,"Jansa, J.; Mozafar, A.; Kuhn, G.; Anken, T.; Ruh, R.; Sanders, I. R.; Frossard, E."
MOA05583,AF396818,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,sp. J19Scut,,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Zea,mays,anthropogenic,Anthropogenic ecosystem,experimental field,temperate,Palearctic,6.2,,,,540,,Europe,Switzerland,Thurgau,Tänikon,47deg29.00'N 8deg55.00'E,,LR1,FLR2,28S rDNA,Sanger,,Ecological Applications,2003,Soil tillage affects the community structure of mycorrhizal fungi in maize roots,"Jansa, J.; Mozafar, A.; Kuhn, G.; Anken, T.; Ruh, R.; Sanders, I. R.; Frossard, E."
MOA05584,AF396819,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp. J20Gig,,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Zea,mays,anthropogenic,Anthropogenic ecosystem,experimental field,temperate,Palearctic,6.2,,,,540,,Europe,Switzerland,Thurgau,Tänikon,47deg29.00'N 8deg55.00'E,,LR1,FLR2,28S rDNA,Sanger,,Ecological Applications,2003,Soil tillage affects the community structure of mycorrhizal fungi in maize roots,"Jansa, J.; Mozafar, A.; Kuhn, G.; Anken, T.; Ruh, R.; Sanders, I. R.; Frossard, E."
MOA05585,AF396820,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp. J21Gig,,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Zea,mays,anthropogenic,Anthropogenic ecosystem,experimental field,temperate,Palearctic,6.2,,,,540,,Europe,Switzerland,Thurgau,Tänikon,47deg29.00'N 8deg55.00'E,,LR1,FLR2,28S rDNA,Sanger,,Ecological Applications,2003,Soil tillage affects the community structure of mycorrhizal fungi in maize roots,"Jansa, J.; Mozafar, A.; Kuhn, G.; Anken, T.; Ruh, R.; Sanders, I. R.; Frossard, E."
MOA05586,AF396821,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp. J22Gig,,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Zea,mays,anthropogenic,Anthropogenic ecosystem,experimental field,temperate,Palearctic,6.2,,,,540,,Europe,Switzerland,Thurgau,Tänikon,47deg29.00'N 8deg55.00'E,,LR1,FLR2,28S rDNA,Sanger,,Ecological Applications,2003,Soil tillage affects the community structure of mycorrhizal fungi in maize roots,"Jansa, J.; Mozafar, A.; Kuhn, G.; Anken, T.; Ruh, R.; Sanders, I. R.; Frossard, E."
MOA05587,AF396822,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp. J23Gig,,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Zea,mays,anthropogenic,Anthropogenic ecosystem,experimental field,temperate,Palearctic,6.2,,,,540,,Europe,Switzerland,Thurgau,Tänikon,47deg29.00'N 8deg55.00'E,,LR1,FLR2,28S rDNA,Sanger,,Ecological Applications,2003,Soil tillage affects the community structure of mycorrhizal fungi in maize roots,"Jansa, J.; Mozafar, A.; Kuhn, G.; Anken, T.; Ruh, R.; Sanders, I. R.; Frossard, E."
MOA05588,AF396823,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp. J24Gig,,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Zea,mays,anthropogenic,Anthropogenic ecosystem,experimental field,temperate,Palearctic,6.2,,,,540,,Europe,Switzerland,Thurgau,Tänikon,47deg29.00'N 8deg55.00'E,,LR1,FLR2,28S rDNA,Sanger,,Ecological Applications,2003,Soil tillage affects the community structure of mycorrhizal fungi in maize roots,"Jansa, J.; Mozafar, A.; Kuhn, G.; Anken, T.; Ruh, R.; Sanders, I. R.; Frossard, E."
MOA05589,AF396824,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp. J25Gig,,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Zea,mays,anthropogenic,Anthropogenic ecosystem,experimental field,temperate,Palearctic,6.2,,,,540,,Europe,Switzerland,Thurgau,Tänikon,47deg29.00'N 8deg55.00'E,,LR1,FLR2,28S rDNA,Sanger,,Ecological Applications,2003,Soil tillage affects the community structure of mycorrhizal fungi in maize roots,"Jansa, J.; Mozafar, A.; Kuhn, G.; Anken, T.; Ruh, R.; Sanders, I. R.; Frossard, E."
MOA05590,AF396825,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp. J26Gig,,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Zea,mays,anthropogenic,Anthropogenic ecosystem,experimental field,temperate,Palearctic,6.2,,,,540,,Europe,Switzerland,Thurgau,Tänikon,47deg29.00'N 8deg55.00'E,,LR1,FLR2,28S rDNA,Sanger,,Ecological Applications,2003,Soil tillage affects the community structure of mycorrhizal fungi in maize roots,"Jansa, J.; Mozafar, A.; Kuhn, G.; Anken, T.; Ruh, R.; Sanders, I. R.; Frossard, E."
MOA05591,AF396826,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,sp. J27Gig,,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Zea,mays,anthropogenic,Anthropogenic ecosystem,experimental field,temperate,Palearctic,6.2,,,,540,,Europe,Switzerland,Thurgau,Tänikon,47deg29.00'N 8deg55.00'E,,LR1,FLR2,28S rDNA,Sanger,,Ecological Applications,2003,Soil tillage affects the community structure of mycorrhizal fungi in maize roots,"Jansa, J.; Mozafar, A.; Kuhn, G.; Anken, T.; Ruh, R.; Sanders, I. R.; Frossard, E."
ESA01648,AF437637,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,Scut2,VTX00049,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Agrostis,capillaris,grassland,Temperate seminatural grassland,temperate seminatural grassland,temperate,Palearctic,,,,,,,Europe,United Kingdom,Scotland,"Natural Environment Research Council Soil Biodiversity experimental field, Sourhope, Kelso",55deg28.33'N 2deg14.30'W,,NS31,AM1,18S rDNA,Sanger,,Molecular Ecology,2002,Arbuscular mycorrhizal community composition associated with two plant species in a grassland ecosystem,"Vandenkoornhuyse, P.; Husband, R.; Daniell, T.; Watson, I.J.; Duck, J.M.; Fitter, A.H.; Young, J.P.W."
ESA01649,AF437640,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,Scut3,VTX00049,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Agrostis,capillaris,grassland,Temperate seminatural grassland,temperate seminatural grassland,temperate,Palearctic,,,,,,,Europe,United Kingdom,Scotland,"Natural Environment Research Council Soil Biodiversity experimental field, Sourhope, Kelso",55deg28.33'N 2deg14.30'W,,NS31,AM1,18S rDNA,Sanger,,Molecular Ecology,2002,Arbuscular mycorrhizal community composition associated with two plant species in a grassland ecosystem,"Vandenkoornhuyse, P.; Husband, R.; Daniell, T.; Watson, I.J.; Duck, J.M.; Fitter, A.H.; Young, J.P.W."
ESA00858,AF485862,Glomeromycetes,Diversisporales,Gigasporaceae,Scutellospora,Scut1,VTX00049,plant roots,,Magnoliidae,Rosanae,Rosales,Rosaceae,Rubus ,fruticosus agg.,forest,Temperate broadleaf & mixed forest,temperate broad-leaved forest,temperate,Palearctic,,,,,50,,Europe,United Kingdom,England,Pretty Wood,54deg7.12'N 0deg54.47'W,,NS31,AM1,18S rDNA,Sanger,,Journal of Ecology,2002,Selectivity and functional diversity in arbuscular mycorrhizas of co-occurring fungi and plants from a temperate deciduous woodland,"Helgason, T.; Merryweather, J.W.; Denison, J.; Wilson, P.; Young, J.P.W.; Fitter, A.H."
MOA04316,AJ006839,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,margarita,,cultured spores,,,,,,,,culture,,culture,,Australasia,,,,,,,Oceania,New Zealand,,,0deg0.00' 0deg0.00',BEG34,ITS1,ITS4,ITS,Sanger,,Molecular Ecology,1999,Intrasporal variability of ribosomal sequences in the endomycorrhizal fungus Gigaspora margarita,"Lanfranco, L.; Delpero, M.; Bonfante, P."
MOA04317,AJ006840,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,margarita,,cultured spores,,,,,,,,culture,,culture,,Australasia,,,,,,,Oceania,New Zealand,,,0deg0.00' 0deg0.00',BEG34,ITS1,ITS4,ITS,Sanger,,Molecular Ecology,1999,Intrasporal variability of ribosomal sequences in the endomycorrhizal fungus Gigaspora margarita,"Lanfranco, L.; Delpero, M.; Bonfante, P."
MOA04318,AJ006841,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,margarita,,cultured spores,,,,,,,,culture,,culture,,Australasia,,,,,,,Oceania,New Zealand,,,0deg0.00' 0deg0.00',BEG34,ITS1,ITS4,ITS,Sanger,,Molecular Ecology,1999,Intrasporal variability of ribosomal sequences in the endomycorrhizal fungus Gigaspora margarita,"Lanfranco, L.; Delpero, M.; Bonfante, P."
MOA04319,AJ006843,Glomeromycetes,Diversisporales,Gigasporaceae,Gigaspora,margarita,,cultured spores,,,,,,,,culture,,culture,,Australasia,,,,,,,Oceania,New Zealand,,,0deg0.00' 0deg0.00',BEG34,ITS1,ITS4,ITS,Sanger,,Molecular Ecology,1999,Intrasporal variability of ribosomal sequences in the endomycorrhizal fungus Gigaspora margarita,"Lanfranco, L.; Delpero, M.; Bonfante, P."
