MaarjAM accession number,GenBank accession number,Fungal class,Fungal order,Fungal family,Fungal genus,Fungal species,VTX,Source,Source specify,Host subclass,Host superorder,Host order,Host family,Host genus,Host species,Ecosystem,Biome,Habitat,Climatic zone,Biogeo realm,Soil pH,C content,P content,N content,Altitude (m),Average annual precipitation (mm),Continent,Country,State,Location,Coordinates,Culture code,Forward primer,Reverse primer,Marker region,Sequencing method,Sequencing chemistry,Journal,Year,Title,Authors
ESA00869,AF485879,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,Acau1,VTX00017,plant roots,,Magnoliidae,Rosanae,Myrtales,Onagraceae,Epilobium,angustifolium,forest,Temperate broadleaf & mixed forest,temperate broad-leaved forest,temperate,Palearctic,,,,,50,,Europe,United Kingdom,England,Pretty Wood,54deg7.12'N 0deg54.47'W,,NS31,AM1,18S rDNA,Sanger,,Journal of Ecology,2002,Selectivity and functional diversity in arbuscular mycorrhizas of co-occurring fungi and plants from a temperate deciduous woodland,"Helgason, T.; Merryweather, J.W.; Denison, J.; Wilson, P.; Young, J.P.W.; Fitter, A.H."
ESA00870,AF485880,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,Acau1,VTX00017,plant roots,,Magnoliidae,Asteranae,Lamiales,Lamiaceae,Glechoma,hederacea,forest,Temperate broadleaf & mixed forest,temperate broad-leaved forest,temperate,Palearctic,,,,,50,,Europe,United Kingdom,England,Pretty Wood,54deg7.12'N 0deg54.47'W,,NS31,AM1,18S rDNA,Sanger,,Journal of Ecology,2002,Selectivity and functional diversity in arbuscular mycorrhizas of co-occurring fungi and plants from a temperate deciduous woodland,"Helgason, T.; Merryweather, J.W.; Denison, J.; Wilson, P.; Young, J.P.W.; Fitter, A.H."
ESA00871,AF485881,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,Acau1,VTX00017,plant roots,,Magnoliidae,Rosanae,Sapindales,Sapindaceae,Acer,pseudoplatanus,forest,Temperate broadleaf & mixed forest,temperate broad-leaved forest,temperate,Palearctic,,,,,50,,Europe,United Kingdom,England,Pretty Wood,54deg7.12'N 0deg54.47'W,,NS31,AM1,18S rDNA,Sanger,,Journal of Ecology,2002,Selectivity and functional diversity in arbuscular mycorrhizas of co-occurring fungi and plants from a temperate deciduous woodland,"Helgason, T.; Merryweather, J.W.; Denison, J.; Wilson, P.; Young, J.P.W.; Fitter, A.H."
ESA00872,AF485882,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,Acau1,VTX00017,plant roots,,Magnoliidae,Rosanae,Rosales,Rosaceae,Rubus ,fruticosus agg.,forest,Temperate broadleaf & mixed forest,temperate broad-leaved forest,temperate,Palearctic,,,,,50,,Europe,United Kingdom,England,Pretty Wood,54deg7.12'N 0deg54.47'W,,NS31,AM1,18S rDNA,Sanger,,Journal of Ecology,2002,Selectivity and functional diversity in arbuscular mycorrhizas of co-occurring fungi and plants from a temperate deciduous woodland,"Helgason, T.; Merryweather, J.W.; Denison, J.; Wilson, P.; Young, J.P.W.; Fitter, A.H."
ESA00873,AF485883,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,Acau1,VTX00176,plant roots,,Magnoliidae,Rosanae,Myrtales,Onagraceae,Epilobium,angustifolium,forest,Temperate broadleaf & mixed forest,temperate broad-leaved forest,temperate,Palearctic,,,,,50,,Europe,United Kingdom,England,Pretty Wood,54deg7.12'N 0deg54.47'W,,NS31,AM1,18S rDNA,Sanger,,Journal of Ecology,2002,Selectivity and functional diversity in arbuscular mycorrhizas of co-occurring fungi and plants from a temperate deciduous woodland,"Helgason, T.; Merryweather, J.W.; Denison, J.; Wilson, P.; Young, J.P.W.; Fitter, A.H."
ESA00874,AF485884,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,Acau1,VTX00176,plant roots,,Magnoliidae,Asteranae,Lamiales,Lamiaceae,Glechoma,hederacea,forest,Temperate broadleaf & mixed forest,temperate broad-leaved forest,temperate,Palearctic,,,,,50,,Europe,United Kingdom,England,Pretty Wood,54deg7.12'N 0deg54.47'W,,NS31,AM1,18S rDNA,Sanger,,Journal of Ecology,2002,Selectivity and functional diversity in arbuscular mycorrhizas of co-occurring fungi and plants from a temperate deciduous woodland,"Helgason, T.; Merryweather, J.W.; Denison, J.; Wilson, P.; Young, J.P.W.; Fitter, A.H."
ESA00875,AF485885,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00030,cultured spores,isolate UY1198,unspecified subclass,,,unspecified family,unspecified genus,unspecified species,forest,Temperate broadleaf & mixed forest,temperate broad-leaved forest,temperate,Palearctic,,,,,50,,Europe,United Kingdom,England,Pretty Wood,54deg7.12'N 0deg54.47'W,,NS31,AM1,18S rDNA,Sanger,,Journal of Ecology,2002,Selectivity and functional diversity in arbuscular mycorrhizas of co-occurring fungi and plants from a temperate deciduous woodland,"Helgason, T.; Merryweather, J.W.; Denison, J.; Wilson, P.; Young, J.P.W.; Fitter, A.H."
ESA00876,AF485886,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,Acau4,VTX00010,plant roots,,Magnoliidae,Rosanae,Rosales,Rosaceae,Rubus ,fruticosus agg.,forest,Temperate broadleaf & mixed forest,temperate broad-leaved forest,temperate,Palearctic,,,,,50,,Europe,United Kingdom,England,Pretty Wood,54deg7.12'N 0deg54.47'W,,NS31,AM1,18S rDNA,Sanger,,Journal of Ecology,2002,Selectivity and functional diversity in arbuscular mycorrhizas of co-occurring fungi and plants from a temperate deciduous woodland,"Helgason, T.; Merryweather, J.W.; Denison, J.; Wilson, P.; Young, J.P.W.; Fitter, A.H."
MOA05451,AJ250847,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,laevis,VTX00023,cultured spores,,,,,,,,anthropogenic,Anthropogenic ecosystem,wheat paddock,,,,,,,,,Oceania,Australia,,Mt. Barker,0deg0.00' 0deg0.00',AU211,see notes,see notes,18S rDNA,Sanger,,Mycorrhiza,2000,Specific PCR primers to identify arbuscular mycorrhizal fungi within colonized roots,"Redecker, D."
MOA05454,AJ250848,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,morrowiae,,cultured spores,,,,,,,unspecified species,culture,,culture,,Neotropic,,,,,,,South America,Brazil,,,0deg0.00'N 0deg0.00'E,BR226,see notes,see notes,18S rDNA,Sanger,,Mycorrhiza,2000,Specific PCR primers to identify arbuscular mycorrhizal fungi within colonized roots,"Redecker, D."
ESA02183,AJ306439,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,longula,VTX00028,cultured spores,culture  W3302/Att698-3,unspecified subclass,,,unspecified family,unspecified genus,unspecified species,culture,,culture,tropical,Neotropic,,,,,,,South America,Venezuela,,,0deg0.00' 0deg0.00',W3302/Att698-3,see notes,see notes,18S rDNA,Sanger,,Mycological Research,2001,"A new fungal phylum, the Glomeromycota: phylogeny and evolution","Schussler, A.; Schwarzott, D.; Walker, C."
ESA02186,AJ306440,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00231,cultured spores,culture W3424/Att729-0,unspecified subclass,,,unspecified family,unspecified genus,unspecified species,culture,,culture,tropical,Neotropic,,,,,,,South America,Venezuela,,,0deg0.00' 0deg0.00',W3424/Att729-0,see notes,see notes,18S rDNA,Sanger,,Mycological Research,2001,"A new fungal phylum, the Glomeromycota: phylogeny and evolution","Schussler, A.; Schwarzott, D.; Walker, C."
ESA02185,AJ306441,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,sp.,VTX00030,cultured spores,culture WUM18/W2941/Att869-3,unspecified subclass,,,unspecified family,unspecified genus,unspecified species,culture,,culture,subtropical,Australasia,,,,,,,Oceania,Australia,,,0deg0.00'N 0deg0.00'E,WUM18/W2941/Att869-3,see notes,see notes,18S rDNA,Sanger,,Mycological Research,2001,"A new fungal phylum, the Glomeromycota: phylogeny and evolution","Schussler, A.; Schwarzott, D.; Walker, C."
ESA02184,AJ306442,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,scrobiculata,VTX00030,cultured spores,culture BEG33/W3293/Att209-37,unspecified subclass,,,unspecified family,unspecified genus,unspecified species,forest,,temperate forest,temperate,Palearctic,,,,,,,Europe,United Kingdom,England,Northumberland,55deg12.46'N 2deg33.45'W,BEG33/W3293/Att209-37,see notes,see notes,18S rDNA,Sanger,,Mycological Research,2001,"A new fungal phylum, the Glomeromycota: phylogeny and evolution","Schussler, A.; Schwarzott, D.; Walker, C."
ESA00681,AJ309456,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,Acau1,VTX00272,plant roots,,unspecified subclass,,,unspecified family,unspecified genus,unspecified species,anthropogenic,Anthropogenic ecosystem,temperate arable field,temperate,Palearctic,7.2-7.4,,,,,,Europe,United Kingdom,England,,0deg0.00' 0deg0.00',,AM1,NS31,18S rDNA,Sanger,,FEMS Microbiology Ecology,2001,Molecular diversity of arbuscular mycorrhizal fungi colonising arable crops,"Daniell, T.; Husband, R.; Fitter, A.H.; Young, J.P.W."
ESA00269,AJ418850,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,laevis,VTX00023,cultured spores,isolate BEG13,unspecified subclass,,,unspecified family,unspecified genus,unspecified species,culture,,culture,subtropical,Australasia,,,,,,,Oceania,New Zealand,,,0deg0.00' 0deg0.00',BEG13,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2003,Divergent arbuscular mycorrhizal fungal communities colonize roots of Pulsatilla spp. in boreal Scots pine forest and grassland soils,"Opik, M.; Moora, M.; Liira, J.; Koljalg, U.; Zobel, M.; Sen, R."
ESA00203,AJ418863,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,MO-A1,VTX00028,plant roots,,Magnoliidae,Ranunculanae,Ranunculales,Ranunculaceae,Pulsatilla ,pratensis,forest,Boreal forest,boreal forest,temperate,Palearctic,,,,,,,Europe,Estonia,Viljandi County,Soomaa,58deg23.50'N 25deg20.11'E,,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2003,Divergent arbuscular mycorrhizal fungal communities colonize roots of Pulsatilla spp. in boreal Scots pine forest and grassland soils,"Opik, M.; Moora, M.; Liira, J.; Koljalg, U.; Zobel, M.; Sen, R."
ESA00204,AJ418884,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,MO-A1,VTX00028,plant roots,,Magnoliidae,Ranunculanae,Ranunculales,Ranunculaceae,Pulsatilla ,pratensis,forest,Boreal forest,boreal forest,temperate,Palearctic,,,,,,,Europe,Estonia,Viljandi County,Soomaa,58deg23.50'N 25deg20.11'E,,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2003,Divergent arbuscular mycorrhizal fungal communities colonize roots of Pulsatilla spp. in boreal Scots pine forest and grassland soils,"Opik, M.; Moora, M.; Liira, J.; Koljalg, U.; Zobel, M.; Sen, R."
ESA00205,AJ418885,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,MO-A1,VTX00028,plant roots,,Magnoliidae,Ranunculanae,Ranunculales,Ranunculaceae,Pulsatilla ,pratensis,forest,Boreal forest,boreal forest,temperate,Palearctic,,,,,,,Europe,Estonia,Viljandi County,Soomaa,58deg23.50'N 25deg20.11'E,,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2003,Divergent arbuscular mycorrhizal fungal communities colonize roots of Pulsatilla spp. in boreal Scots pine forest and grassland soils,"Opik, M.; Moora, M.; Liira, J.; Koljalg, U.; Zobel, M.; Sen, R."
ESA00206,AJ418886,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,MO-A1,VTX00028,plant roots,,Magnoliidae,Ranunculanae,Ranunculales,Ranunculaceae,Pulsatilla ,pratensis,forest,Boreal forest,boreal forest,temperate,Palearctic,,,,,,,Europe,Estonia,Viljandi County,Soomaa,58deg23.50'N 25deg20.11'E,,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2003,Divergent arbuscular mycorrhizal fungal communities colonize roots of Pulsatilla spp. in boreal Scots pine forest and grassland soils,"Opik, M.; Moora, M.; Liira, J.; Koljalg, U.; Zobel, M.; Sen, R."
ESA00207,AJ496110,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,MO-A2,VTX00019,plant roots,,Magnoliidae,Ranunculanae,Ranunculales,Ranunculaceae,Pulsatilla ,pratensis,forest,Boreal forest,boreal forest,temperate,Palearctic,,,,,,,Europe,Estonia,Viljandi County,Soomaa,58deg23.50'N 25deg20.11'E,,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2003,Divergent arbuscular mycorrhizal fungal communities colonize roots of Pulsatilla spp. in boreal Scots pine forest and grassland soils,"Opik, M.; Moora, M.; Liira, J.; Koljalg, U.; Zobel, M.; Sen, R."
ESA00208,AJ496111,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,MO-A2,VTX00019,plant roots,,Magnoliidae,Ranunculanae,Ranunculales,Ranunculaceae,Pulsatilla ,pratensis,grassland,Temperate seminatural grassland,temperate grassland,temperate,Palearctic,,,,,,,Europe,Estonia,Tartu County,Pangodi,58deg11.16'N 26deg34.27'E,,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2003,Divergent arbuscular mycorrhizal fungal communities colonize roots of Pulsatilla spp. in boreal Scots pine forest and grassland soils,"Opik, M.; Moora, M.; Liira, J.; Koljalg, U.; Zobel, M.; Sen, R."
ESA00209,AJ496112,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,MO-A2,VTX00019,plant roots,,Magnoliidae,Ranunculanae,Ranunculales,Ranunculaceae,Pulsatilla ,pratensis,forest,Boreal forest,boreal forest,temperate,Palearctic,,,,,,,Europe,Estonia,Viljandi County,Soomaa,58deg23.50'N 25deg20.11'E,,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2003,Divergent arbuscular mycorrhizal fungal communities colonize roots of Pulsatilla spp. in boreal Scots pine forest and grassland soils,"Opik, M.; Moora, M.; Liira, J.; Koljalg, U.; Zobel, M.; Sen, R."
ESA00884,AJ567842,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,laevis,VTX00023,cultured spores,isolate UY991.5.3.2; att423-0; W2116,unspecified subclass,,,unspecified family,unspecified genus,unspecified species,culture,,culture,temperate,Palearctic,,,,,,,Europe,United Kingdom,Scotland,Elphin,58deg3.00'N 5deg2.00'W,UY991.5.3.2; att423-0; W2116,NS31,AM1,18S rDNA,Sanger,,FEMS Microbiology Letters,2003,Phylogeny of the Glomerales and Diversisporales (Fungi: Glomeromycota) from actin and elongation factor 1-alpha sequences,"Helgason, T.; Watson, I.J.; Young, J.P.W."
ESA00885,AJ567843,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,laevis,VTX00023,cultured spores,isolate UY991.5.3.2; att423-0; W2116,unspecified subclass,,,unspecified family,unspecified genus,unspecified species,culture,,culture,temperate,Palearctic,,,,,,,Europe,United Kingdom,Scotland,Elphin,58deg3.00'N 5deg2.00'W,UY991.5.3.2; att423-0; W2116,NS31,AM1,18S rDNA,Sanger,,FEMS Microbiology Letters,2003,Phylogeny of the Glomerales and Diversisporales (Fungi: Glomeromycota) from actin and elongation factor 1-alpha sequences,"Helgason, T.; Watson, I.J.; Young, J.P.W."
ESA00908,AJ854094,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,Acau2,VTX00030,plant roots,,Magnoliidae,Asteranae,Lamiales,Lamiaceae,Ajuga,reptans,forest,Temperate broadleaf & mixed forest,broad-leaved forest,temperate,Palearctic,,,,,50,,Europe,United Kingdom,England,Pretty Wood,54deg7.12'N 0deg54.47'W,,NS31,AM1,18S rDNA,Sanger,,Journal of Ecology,2007,Specificity and resilience in the arbuscular mycorrhizal fungi of a natural woodland community,"Helgason, T.; Merryweather, J.W.; Young, J.P.W.; Fitter, A.H."
ESA00909,AJ854095,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,Acau11,VTX00030,plant roots,,Magnoliidae,Asteranae,Lamiales,Lamiaceae,Ajuga,reptans,forest,Temperate broadleaf & mixed forest,broad-leaved forest,temperate,Palearctic,,,,,50,,Europe,United Kingdom,England,Pretty Wood,54deg7.12'N 0deg54.47'W,,NS31,AM1,18S rDNA,Sanger,,Journal of Ecology,2007,Specificity and resilience in the arbuscular mycorrhizal fungi of a natural woodland community,"Helgason, T.; Merryweather, J.W.; Young, J.P.W.; Fitter, A.H."
ESA00910,AJ854096,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,Acau7,VTX00030,plant roots,,Magnoliidae,Asteranae,Lamiales,Lamiaceae,Ajuga,reptans,forest,Temperate broadleaf & mixed forest,broad-leaved forest,temperate,Palearctic,,,,,50,,Europe,United Kingdom,England,Pretty Wood,54deg7.12'N 0deg54.47'W,,NS31,AM1,18S rDNA,Sanger,,Journal of Ecology,2007,Specificity and resilience in the arbuscular mycorrhizal fungi of a natural woodland community,"Helgason, T.; Merryweather, J.W.; Young, J.P.W.; Fitter, A.H."
ESA00918,AJ854105,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,Acau17,VTX00030,plant roots,,Magnoliidae,Asteranae,Lamiales,Lamiaceae,Ajuga,reptans,forest,Temperate broadleaf & mixed forest,broad-leaved forest,temperate,Palearctic,,,,,50,,Europe,United Kingdom,England,Pretty Wood,54deg7.12'N 0deg54.47'W,,NS31,AM1,18S rDNA,Sanger,,Journal of Ecology,2007,Specificity and resilience in the arbuscular mycorrhizal fungi of a natural woodland community,"Helgason, T.; Merryweather, J.W.; Young, J.P.W.; Fitter, A.H."
ESA00185,AM412542,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,Ligrone07-sp,VTX00030,plant roots,thallus,Marchantiidae,,,Monocleaceae,Monoclea,gottschei,,,,,Palearctic,,,,,,,Europe,see notes,,,0deg0.00'N 0deg0.00'E,,NS31,AM1,18S rDNA,Sanger,,American Journal of Botany,2007,"Glomeromycotan associations in liverworts: a molecular, cellular and taxonomic analysis","Ligrone, R.; Carafa, A.; Lumini, E.; Bianciotto, V.; Bonfante, P.; Duckett, J.G."
ESA00184,AM412543,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,Ligrone07-sp,VTX00030,plant roots,thallus,Marchantiidae,,,Monocleaceae,Monoclea,gottschei,,,,,Palearctic,,,,,,,Europe,see notes,,,0deg0.00'N 0deg0.00'E,,NS31,AM1,18S rDNA,Sanger,,American Journal of Botany,2007,"Glomeromycotan associations in liverworts: a molecular, cellular and taxonomic analysis","Ligrone, R.; Carafa, A.; Lumini, E.; Bianciotto, V.; Bonfante, P.; Duckett, J.G."
ESA00183,AM412544,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,Ligrone07-sp,VTX00030,plant roots,thallus,Marchantiidae,,,Monocleaceae,Monoclea,gottschei,,,,,Palearctic,,,,,,,Europe,see notes,,,0deg0.00'N 0deg0.00'E,,NS31,AM1,18S rDNA,Sanger,,American Journal of Botany,2007,"Glomeromycotan associations in liverworts: a molecular, cellular and taxonomic analysis","Ligrone, R.; Carafa, A.; Lumini, E.; Bianciotto, V.; Bonfante, P.; Duckett, J.G."
ESA00182,AM412545,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,Ligrone07-sp,VTX00030,plant roots,thallus,Marchantiidae,,,Monocleaceae,Monoclea,gottschei,,,,,Palearctic,,,,,,,Europe,see notes,,,0deg0.00'N 0deg0.00'E,,NS31,AM1,18S rDNA,Sanger,,American Journal of Botany,2007,"Glomeromycotan associations in liverworts: a molecular, cellular and taxonomic analysis","Ligrone, R.; Carafa, A.; Lumini, E.; Bianciotto, V.; Bonfante, P.; Duckett, J.G."
ESA01207,AM746155,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,scrobiculata,VTX00030,cultured spores,isolate BR601B,unspecified subclass,,,unspecified family,unspecified genus,unspecified species,successional,Azonal & successional,semi-fixed sand dune,tropical,Neotropic,,,,,,,South America,Brazil,Santa Catarina,"Joaquina Beach, Florianopolis",27deg37.00'S 48deg31.00'W,BR601B,NS31,AM1,18S rDNA,Sanger,,Soil Biology and Biochemistry,2008,A DGGE-cloning method to characterize arbuscular mycorrhizal community structure in soil,"Liang, Z.; Drijber, R.A.; Lee, J.; Dweikat, I.M.; Harris, S.D.; Wedin, D.A."
ESA00275,AM849253,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,MO-A3,VTX00231,plant roots,,Magnoliidae,Rosanae,Fabales,Fabaceae,Trifolium ,pratense,forest,Temperate broadleaf & mixed forest,boreo-nemoral forest,temperate,Palearctic,5.0-7.0,,2-5 Âµg g-1 (Olsen P),10-40 Âµg g-1 (total N),,700-750,Europe,Estonia,Järva County,Koeru,58deg58.00'N 26deg3.00'E,,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2008,High diversity of arbuscular mycorrhizal fungi in a boreal herb-rich coniferous forest,"Opik, M.; Moora, M.; Zobel, M.; Saks, U.; Wheatley, R.; Wright, F.; Daniell, T."
ESA00276,AM849258,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,MO-A4,VTX00026,plant roots,,Magnoliidae,Rosanae,Rosales,Rosaceae,Fragaria,vesca,forest,Temperate broadleaf & mixed forest,boreo-nemoral forest,temperate,Palearctic,5.0-7.0,,2-5 Âµg g-1 (Olsen P),10-40 Âµg g-1 (total N),,700-750,Europe,Estonia,Järva County,Koeru,58deg58.00'N 26deg3.00'E,,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2008,High diversity of arbuscular mycorrhizal fungi in a boreal herb-rich coniferous forest,"Opik, M.; Moora, M.; Zobel, M.; Saks, U.; Wheatley, R.; Wright, F.; Daniell, T."
ESA00277,AM849259,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,MO-A4,VTX00020,plant roots,,Magnoliidae,Rosanae,Rosales,Rosaceae,Fragaria,vesca,forest,Temperate broadleaf & mixed forest,boreo-nemoral forest,temperate,Palearctic,5.0-7.0,,2-5 Âµg g-1 (Olsen P),10-40 Âµg g-1 (total N),,700-750,Europe,Estonia,Järva County,Koeru,58deg58.00'N 26deg3.00'E,,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2008,High diversity of arbuscular mycorrhizal fungi in a boreal herb-rich coniferous forest,"Opik, M.; Moora, M.; Zobel, M.; Saks, U.; Wheatley, R.; Wright, F.; Daniell, T."
ESA00280,AM849268,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,MO-A6,VTX00030,plant roots,,Magnoliidae,Rosanae,Rosales,Rosaceae,Fragaria,vesca,forest,Temperate broadleaf & mixed forest,boreo-nemoral forest,temperate,Palearctic,5.0-7.0,,2-5 Âµg g-1 (Olsen P),10-40 Âµg g-1 (total N),,700-750,Europe,Estonia,Järva County,Koeru,58deg58.00'N 26deg3.00'E,,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2008,High diversity of arbuscular mycorrhizal fungi in a boreal herb-rich coniferous forest,"Opik, M.; Moora, M.; Zobel, M.; Saks, U.; Wheatley, R.; Wright, F.; Daniell, T."
