MaarjAM accession number,GenBank accession number,Fungal class,Fungal order,Fungal family,Fungal genus,Fungal species,VTX,Source,Source specify,Host subclass,Host superorder,Host order,Host family,Host genus,Host species,Ecosystem,Biome,Habitat,Climatic zone,Biogeo realm,Soil pH,C content,P content,N content,Altitude (m),Average annual precipitation (mm),Continent,Country,State,Location,Coordinates,Culture code,Forward primer,Reverse primer,Marker region,Sequencing method,Sequencing chemistry,Journal,Year,Title,Authors
ESA02377,AM713426,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,celata,VTX00060,cultured spores,FACE272/BEG232,unspecified subclass,,,unspecified family,unspecified genus,unspecified species,grassland,Temperate cultivated grassland,agricultural grassland,temperate,Palearctic,6.5,,,,550,,Europe,Switzerland,,"Eschikon, FACE experiment site",47deg27.00'N 8deg41.00'E,BEG232/FACE272,GeoA1,ART4,18S rDNA,Sanger,,New Phytologist,2009,Diversispora celata sp. nov: molecular ecology and phylotaxonomy of an inconspicuous arbuscular mycorrhizal fungus,"Gamper, H.A.; Walker, C.; Schussler, A."
MOA01083,AM713428,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,celata,VTX00054,cultured spores,,,,,,,,grassland,Temperate cultivated grassland,agricultural grassland,temperate,Palearctic,,,,,,,Europe,Switzerland,,"Eschikon, FACE experiment site",47deg27.00'N 8deg41.00'E,"W4757/Att1291-2, BEG232 = FACE272",see notes,see notes,18S rDNA,Sanger,,PLoS ONE,2011,"Revealing natural relationships among arbuscular mycorrhizal fungi: culture line BEG47 represents Diversispora epigaea, not Glomus versiforme","Schussler, A.; Kruger, M.; Walker, C."
ESA02362,AM713429,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,eburnea,VTX00060,cultured spores,AZ420A/W4729,unspecified subclass,,,unspecified family,unspecified genus,,shrubland,deserts and xeric shrublands,desert,subtropical,Nearctic,7.1-8.0,,< 10 (µg/g),,,,North America,USA,Arizona,,0deg0.00'N 0deg0.00'E,AZ420A/W4729,GeoA1,ART4,18S rDNA,Sanger,,New Phytologist,2009,Diversispora celata sp. nov: molecular ecology and phylotaxonomy of an inconspicuous arbuscular mycorrhizal fungus,"Gamper, H.A.; Walker, C.; Schussler, A."
MOA01082,AM713432,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,aurantia,VTX00060,other,soil trap culture,,,,,,,successional,Azonal & successional,maritime dunes,subtropical,Palearctic,,,,,,,Asia,Israel,,near Tel Aviv,0deg0.00' 0deg0.00',W4728/Att1296-0,see notes,see notes,18S rDNA,Sanger,,PLoS ONE,2011,"Revealing natural relationships among arbuscular mycorrhizal fungi: culture line BEG47 represents Diversispora epigaea, not Glomus versiforme","Schussler, A.; Kruger, M.; Walker, C."
ESA00370,AM849266,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,MO-GC2,VTX00062,plant roots,,Magnoliidae,Rosanae,Rosales,Rosaceae,Fragaria,vesca,forest,Temperate broadleaf & mixed forest,boreo-nemoral forest,temperate,Palearctic,5.0-7.0,,2-5 µg g-1 (Olsen P),10-40 µg g-1 (total N),,700-750,Europe,Estonia,Järva County,Koeru,58deg58.00'N 26deg3.00'E,,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2008,High diversity of arbuscular mycorrhizal fungi in a boreal herb-rich coniferous forest,"Opik, M.; Moora, M.; Zobel, M.; Saks, U.; Wheatley, R.; Wright, F.; Daniell, T."
ESA00372,AM849285,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,MO-GC2,VTX00062,plant roots,,Magnoliidae,Rosanae,Oxalidales,Oxalidaceae,Oxalis,acetosella,forest,Temperate broadleaf & mixed forest,boreo-nemoral forest,temperate,Palearctic,5.0-7.0,,2-5 µg g-1 (Olsen P),10-40 µg g-1 (total N),,700-750,Europe,Estonia,Järva County,Koeru,58deg58.00'N 26deg3.00'E,,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2008,High diversity of arbuscular mycorrhizal fungi in a boreal herb-rich coniferous forest,"Opik, M.; Moora, M.; Zobel, M.; Saks, U.; Wheatley, R.; Wright, F.; Daniell, T."
ESA00367,AM849295,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,MO-GC1,VTX00347,plant roots,,Magnoliidae,Ranunculanae,Ranunculales,Ranunculaceae,Hepatica,nobilis,forest,Temperate broadleaf & mixed forest,boreo-nemoral forest,temperate,Palearctic,5.0-7.0,,2-5 µg g-1 (Olsen P),10-40 µg g-1 (total N),,700-750,Europe,Estonia,Järva County,Koeru,58deg58.00'N 26deg3.00'E,,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2008,High diversity of arbuscular mycorrhizal fungi in a boreal herb-rich coniferous forest,"Opik, M.; Moora, M.; Zobel, M.; Saks, U.; Wheatley, R.; Wright, F.; Daniell, T."
ESA00369,AM849296,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,MO-GC1,VTX00060,plant roots,,Magnoliidae,Rosanae,Oxalidales,Oxalidaceae,Oxalis,acetosella,forest,Temperate broadleaf & mixed forest,boreo-nemoral forest,temperate,Palearctic,5.0-7.0,,2-5 µg g-1 (Olsen P),10-40 µg g-1 (total N),,700-750,Europe,Estonia,Järva County,Koeru,58deg58.00'N 26deg3.00'E,,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2008,High diversity of arbuscular mycorrhizal fungi in a boreal herb-rich coniferous forest,"Opik, M.; Moora, M.; Zobel, M.; Saks, U.; Wheatley, R.; Wright, F.; Daniell, T."
ESA00368,AM849307,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,MO-GC1,VTX00054,plant roots,,Magnoliidae,Ranunculanae,Ranunculales,Ranunculaceae,Hepatica,nobilis,forest,Temperate broadleaf & mixed forest,boreo-nemoral forest,temperate,Palearctic,5.0-7.0,,2-5 µg g-1 (Olsen P),10-40 µg g-1 (total N),,700-750,Europe,Estonia,Järva County,Koeru,58deg58.00'N 26deg3.00'E,,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2008,High diversity of arbuscular mycorrhizal fungi in a boreal herb-rich coniferous forest,"Opik, M.; Moora, M.; Zobel, M.; Saks, U.; Wheatley, R.; Wright, F.; Daniell, T."
ESA02399,AM905318,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,,other,spores from trap culture,unspecified subclass,,,,,,shrubland,deserts and xeric shrublands,dolomitic shrubland,subtropical,Palearctic,,,,,,,Europe,Spain,Andalusia,Sierra de Baza Natural Park,37deg37.00'N 2deg97.00'W,,NS31,AM1,18S rDNA,Sanger,,Mycologia,2008,"Otospora bareai, a new fungal species in the Glomeromycetes from a dolomitic shrub land in Sierra de Baza National Park (Granada, Spain)","Palenzuela, J.; Ferrol, N.; Boller, T.; Azcon-Aguilar, C.; Oehl, F."
ESA01055,AY129577,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Glo36,VTX00059,plant roots,,Magnoliidae,Asteranae,Gentianales,Rubiaceae,Faramea,occidentalis,forest,Tropical moist broadleaf forest,tropical rainforest,tropical,Neotropic,,,,,,2600,South America,Republic of Panama,Barro Colorado Island,Balboa,9deg10.00'N 79deg51.00'W,,NS31,AM1,18S rDNA,Sanger,,Molecular Ecology,2002,Molecular diversity of arbuscular mycorrhizal fungi and patterns of host association over time and space in a tropical forest,"Husband, R.; Herre, E.A.; Turner, S.L.; Gallery, R.; Young, J.P.W."
ESA01226,AY641814,Glomeromycetes,Diversisporales,Diversisporaceae,Glomus,versiforme,VTX00061,cultured spores,INVAM isolate IT104,unspecified subclass,,,unspecified family,unspecified genus,unspecified species,culture,,culture,,,,,,,,,,,,,0deg0.00' 0deg0.00',,see notes,see notes,18S rDNA,Sanger,,Soil Biology and Biochemistry,2005,A PCR-DGGE method for detecting arbuscular mycorrhizal fungi in cultivated soils,"Ma, W.K.; Siciliano, S.D.; Germida, J.J."
ESA00789,AY916394,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Douhan2,VTX00062,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Cynosurus,echinatus,forest,Subtropical dry broadleaf forest,annual grassland oak-woodland,subtropical,Nearctic,,,,,,700,North America,USA,California,"Browns Valley, University of California",39deg15.00'N 121deg17.00'W,,NS31,AM1,18S rDNA,Sanger,,Mycorrhiza,2005,Contrasting root associated fungi of three common oak-woodland plant species based on molecular identification: host specificity or non-specific amplification?,"Douhan, G.W.; Petersen, C.; Bledsoe, C.S.; Rizzo, D.M."
ESA01637,DQ164807,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,acnaDiv1,VTX00062,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Solidago,gigantea,anthropogenic,Anthropogenic ecosystem,polluted area,subtropical,Palearctic,,,,,402,,Europe,Italy,Liguria,"ACNA (Associated National Chemical Companies) industrial site, Cengio",44deg23.17'N 8deg12.34'E,,NS31,AM1,18S rDNA,Sanger,,Environmental Microbiology,2006,Assessment of arbuscular mycorrhizal fungal diversity in roots of Solidago gigantea growing in a polluted soil in Northern Italy,"Vallino, M.; Massa, N.; Lumini, E.; Bianciotto, V.; Berta, G.; Bonfante, P."
ESA01327,DQ357079,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00058,other,natural spores from rhizosphere soil of A. arenaria,Magnoliidae,Lilianae,Poales,Poaceae,Ammophila,arenaria ssp. arundinacea,successional,Azonal & successional,sand dune,subtropical,Palearctic,,,,,,,Europe,Portugal,Aveiro,Sao Jacinto,40deg41.00'N 8deg44.00'W,,NS31,AM1,18S rDNA,Sanger,,Mycorrhiza,2006,Diversity of AMF associated with Ammophila arenaria ssp. arundinacea in Portuguese sand dunes,"Rodriguez-Echeverria, S.; Freitas, H."
ESA01339,DQ380231,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00058,other,natural spores from rhizosphere soil of A. arenaria,Magnoliidae,Lilianae,Poales,Poaceae,Ammophila,arenaria ssp. arundinacea,successional,Azonal & successional,sand dune,subtropical,Palearctic,,,,,,,Europe,Portugal,Aveiro,Sao Jacinto,40deg41.00'N 8deg44.00'W,,NS31,AM1,18S rDNA,Sanger,,Mycorrhiza,2006,Diversity of AMF associated with Ammophila arenaria ssp. arundinacea in Portuguese sand dunes,"Rodriguez-Echeverria, S.; Freitas, H."
ESA01340,DQ380232,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00058,other,natural spores from rhizosphere soil of A. arenaria,Magnoliidae,Lilianae,Poales,Poaceae,Ammophila,arenaria ssp. arundinacea,successional,Azonal & successional,sand dune,subtropical,Palearctic,,,,,,,Europe,Portugal,Aveiro,Sao Jacinto,40deg41.00'N 8deg44.00'W,,NS31,AM1,18S rDNA,Sanger,,Mycorrhiza,2006,Diversity of AMF associated with Ammophila arenaria ssp. arundinacea in Portuguese sand dunes,"Rodriguez-Echeverria, S.; Freitas, H."
ESA01945,DQ396726,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,PF24,VTX00062,plant roots,,Pinidae,,,Podocarpaceae,Podocarpus,falcatus,forest,Tropical dry broadleaf forest,dry afromontane forest,tropical,Afrotropic,,,,,1500-2700,700-1100,Africa,Ethiopia,,,0deg0.00' 0deg0.00',,GlomerWT0,see notes,18S rDNA,Sanger,,Canadian Journal of Botany,2006,Two threatened coexisting indigenous conifer species in the dry Afromontane forests of Ethiopia are associated with distinct arbuscular mycorrhizal fungal communities,"Wubet, T.; Weiss, M.; Kottke, I.; Oberwinkler, F."
ESA01947,DQ396738,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,PF26,VTX00347,plant roots,,Pinidae,,,Podocarpaceae,Podocarpus,falcatus,forest,Tropical dry broadleaf forest,dry afromontane forest,tropical,Afrotropic,,,,,1500-2700,700-1100,Africa,Ethiopia,,Munessa-Shashemene,7deg13.00'N 38deg37.00'E,,GlomerWT0,see notes,18S rDNA,Sanger,,Canadian Journal of Botany,2006,Two threatened coexisting indigenous conifer species in the dry Afromontane forests of Ethiopia are associated with distinct arbuscular mycorrhizal fungal communities,"Wubet, T.; Weiss, M.; Kottke, I.; Oberwinkler, F."
ESA01946,DQ396766,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,PF25,VTX00062,plant roots,,Pinidae,,,Podocarpaceae,Podocarpus,falcatus,forest,Tropical dry broadleaf forest,dry afromontane forest,tropical,Afrotropic,,,,,1500-2700,700-1100,Africa,Ethiopia,,Munessa-Shashemene,7deg13.00'N 38deg37.00'E,,GlomerWT0,see notes,18S rDNA,Sanger,,Canadian Journal of Botany,2006,Two threatened coexisting indigenous conifer species in the dry Afromontane forests of Ethiopia are associated with distinct arbuscular mycorrhizal fungal communities,"Wubet, T.; Weiss, M.; Kottke, I.; Oberwinkler, F."
ESA02394,EF581866,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,celata,VTX00060,cultured spores,FACE83/BEG230,unspecified subclass,,,unspecified family,unspecified genus,unspecified species,grassland,Temperate cultivated grassland,agricultural grassland,temperate,Palearctic,6.5,,,,550,,Europe,Switzerland,,"Eschikon, FACE experiment site",47deg27.00'N 8deg41.00'E,BEG230/FACE83,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2009,Diversispora celata sp. nov: molecular ecology and phylotaxonomy of an inconspicuous arbuscular mycorrhizal fungus,"Gamper, H.A.; Walker, C.; Schussler, A."
ESA02395,EF581868,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,celata,VTX00060,cultured spores,FACE83/BEG230,unspecified subclass,,,unspecified family,unspecified genus,unspecified species,grassland,Temperate cultivated grassland,agricultural grassland,temperate,Palearctic,6.5,,,,550,,Europe,Switzerland,,"Eschikon, FACE experiment site",47deg27.00'N 8deg41.00'E,BEG230/FACE83,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2009,Diversispora celata sp. nov: molecular ecology and phylotaxonomy of an inconspicuous arbuscular mycorrhizal fungus,"Gamper, H.A.; Walker, C.; Schussler, A."
ESA02374,EF581870,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,celata,VTX00060,cultured spores,FACE234/BEG231,unspecified subclass,,,unspecified family,unspecified genus,unspecified species,grassland,Temperate cultivated grassland,agricultural grassland,temperate,Palearctic,6.5,,,,550,,Europe,Switzerland,,"Eschikon, FACE experiment site",47deg27.00'N 8deg41.00'E,BEG231/FACE234,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2009,Diversispora celata sp. nov: molecular ecology and phylotaxonomy of an inconspicuous arbuscular mycorrhizal fungus,"Gamper, H.A.; Walker, C.; Schussler, A."
ESA02375,EF581871,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,celata,VTX00060,cultured spores,FACE234/BEG231,unspecified subclass,,,unspecified family,unspecified genus,unspecified species,grassland,Temperate cultivated grassland,agricultural grassland,temperate,Palearctic,6.5,,,,550,,Europe,Switzerland,,"Eschikon, FACE experiment site",47deg27.00'N 8deg41.00'E,BEG231/FACE234,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2009,Diversispora celata sp. nov: molecular ecology and phylotaxonomy of an inconspicuous arbuscular mycorrhizal fungus,"Gamper, H.A.; Walker, C.; Schussler, A."
ESA02376,EF581872,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,celata,VTX00060,cultured spores,FACE234/BEG231,unspecified subclass,,,unspecified family,unspecified genus,unspecified species,grassland,Temperate cultivated grassland,agricultural grassland,temperate,Palearctic,6.5,,,,550,,Europe,Switzerland,,"Eschikon, FACE experiment site",47deg27.00'N 8deg41.00'E,BEG231/FACE234,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2009,Diversispora celata sp. nov: molecular ecology and phylotaxonomy of an inconspicuous arbuscular mycorrhizal fungus,"Gamper, H.A.; Walker, C.; Schussler, A."
ESA02383,EF581873,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,celata,VTX00060,cultured spores,FACE272/BEG232,unspecified subclass,,,unspecified family,unspecified genus,unspecified species,grassland,Temperate cultivated grassland,agricultural grassland,temperate,Palearctic,6.5,,,,550,,Europe,Switzerland,,"Eschikon, FACE experiment site",47deg27.00'N 8deg41.00'E,BEG232/FACE272,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2009,Diversispora celata sp. nov: molecular ecology and phylotaxonomy of an inconspicuous arbuscular mycorrhizal fungus,"Gamper, H.A.; Walker, C.; Schussler, A."
ESA02384,EF581874,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,celata,VTX00060,cultured spores,FACE272/BEG232,unspecified subclass,,,unspecified family,unspecified genus,unspecified species,grassland,Temperate cultivated grassland,agricultural grassland,temperate,Palearctic,6.5,,,,550,,Europe,Switzerland,,"Eschikon, FACE experiment site",47deg27.00'N 8deg41.00'E,BEG232/FACE272,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2009,Diversispora celata sp. nov: molecular ecology and phylotaxonomy of an inconspicuous arbuscular mycorrhizal fungus,"Gamper, H.A.; Walker, C.; Schussler, A."
ESA02363,EF581878,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,eburnea,VTX00060,cultured spores,AZ420A/W4729,unspecified subclass,,,unspecified family,unspecified genus,,shrubland,deserts and xeric shrublands,desert,subtropical,Nearctic,7.1-8.0,,< 10 (µg/g),,,,North America,USA,Arizona,,0deg0.00'N 0deg0.00'E,AZ420A/W4729,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2009,Diversispora celata sp. nov: molecular ecology and phylotaxonomy of an inconspicuous arbuscular mycorrhizal fungus,"Gamper, H.A.; Walker, C.; Schussler, A."
ESA02366,EF581883,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,aurantia,VTX00054,cultured spores,Att1296-0/W4728,unspecified subclass,,,unspecified family,unspecified genus,unspecified species,successional,Azonal & successional,maritime dunes,subtropical,Palearctic,,,,,,,Asia,Israel,,,0deg0.00'N 0deg0.00'E,Att1296-0/W4728,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2009,Diversispora celata sp. nov: molecular ecology and phylotaxonomy of an inconspicuous arbuscular mycorrhizal fungus,"Gamper, H.A.; Walker, C.; Schussler, A."
ESA02660,EU123388,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00062,plant roots,experimental plant roots,Magnoliidae,Lilianae,Poales,Poaceae,unspecified genus,unspecified species,grassland,Subtropical grasslands & savannas,grassland,subtropical,Nearctic,,,,,,,North America,USA,California,"Hopland Research and Extension Center, Mendocino",39deg1.00'N 123deg4.00'W,,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2009,Plant neighborhood control of arbuscular mycorrhizal community composition,"Hausmann, N.T.; Hawkes, C.V."
ESA02659,EU123390,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00062,plant roots,experimental plant roots,Magnoliidae,Lilianae,Poales,Poaceae,unspecified genus,unspecified species,grassland,Subtropical grasslands & savannas,grassland,subtropical,Nearctic,,,,,,,North America,USA,California,"Hopland Research and Extension Center, Mendocino",39deg1.00'N 123deg4.00'W,,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2009,Plant neighborhood control of arbuscular mycorrhizal community composition,"Hausmann, N.T.; Hawkes, C.V."
ESA02661,EU123393,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00062,plant roots,experimental plant roots,Magnoliidae,Lilianae,Poales,Poaceae,unspecified genus,unspecified species,grassland,Subtropical grasslands & savannas,grassland,subtropical,Nearctic,,,,,,,North America,USA,California,"Hopland Research and Extension Center, Mendocino",39deg1.00'N 123deg4.00'W,,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2009,Plant neighborhood control of arbuscular mycorrhizal community composition,"Hausmann, N.T.; Hawkes, C.V."
ESA02662,EU123394,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00062,plant roots,experimental plant roots,Magnoliidae,Lilianae,Poales,Poaceae,unspecified genus,unspecified species,grassland,Subtropical grasslands & savannas,grassland,subtropical,Nearctic,,,,,,,North America,USA,California,"Hopland Research and Extension Center, Mendocino",39deg1.00'N 123deg4.00'W,,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2009,Plant neighborhood control of arbuscular mycorrhizal community composition,"Hausmann, N.T.; Hawkes, C.V."
ESA00152,EU332707,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00040,plant roots,,Magnoliidae,Asteranae,Apiales,Araliaceae,Panax,japonicus,,,,temperate,Palearctic,,,,,,,Asia,South Korea,,Chungbuk,36deg48.00'N 127deg42.00'E,,AML1,AML2,18S rDNA,Sanger,,FEMS Microbiology Ecology,2008,Improved PCR primers for the detection and identification of arbuscular mycorrhizal fungi,"Lee, J.; Lee, S.; Young, J.P.W."
ESA00160,EU332719,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00060,plant roots,,Magnoliidae,Asteranae,Apiales,Araliaceae,Panax,japonicus,,,,temperate,Palearctic,,,,,,,Asia,South Korea,,Chungbuk,36deg48.00'N 127deg42.00'E,,AML1,AML2,18S rDNA,Sanger,,FEMS Microbiology Ecology,2008,Improved PCR primers for the detection and identification of arbuscular mycorrhizal fungi,"Lee, J.; Lee, S.; Young, J.P.W."
ESA00173,EU332733,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,sp.,VTX00062,other,"trap culture, specimen 0711-6",unspecified subclass,,,unspecified family,unspecified genus,unspecified species,culture,,culture,temperate,Palearctic,,,,,,,Asia,South Korea,,"Dolsan, Yeosu, Jeonnam",34deg45.00'N 127deg41.00'E,,AML1,AML2,18S rDNA,Sanger,,FEMS Microbiology Ecology,2008,Improved PCR primers for the detection and identification of arbuscular mycorrhizal fungi,"Lee, J.; Lee, S.; Young, J.P.W."
